id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_warning_flag,net_debt,asset_turnover,free_cash_flow_cr,capex_cr,capex_intensity_pct,capex_intensity_label,fcf_conversion_pct,earnings_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,cfo_sign,cfi_sign,cff_sign,capital_allocation_label,source_roce_percentage,source_roe_percentage,broad_sector,revenue_cagr_3yr,revenue_cagr_3yr_flag,revenue_cagr_5yr,revenue_cagr_5yr_flag,revenue_cagr_10yr,revenue_cagr_10yr_flag,pat_cagr_3yr,pat_cagr_3yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,pat_cagr_10yr,pat_cagr_10yr_flag,eps_cagr_3yr,eps_cagr_3yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,eps_cagr_10yr,eps_cagr_10yr_flag,cfo_quality_score,cfo_quality_label,score_roe,score_opm,score_debt,score_icr,score_fcf,composite_quality_score
,ABB,2012-12,8.771929824561402,12.220205686630369,22.411128284389488,28.284389489953632,15.986769570011026,0.0,False,,Debt Free,False,0.0,1.822491730981257,42.0,59.0,3.57,Moderate,20.79,68.0,25.0,0.0,101.0,+,-,-,Reinvestor,46.0,34.9,Industrials,,,,,,,,,,,,,,,,,,,1.39,High Quality,5.88266549803478,32.31506251764797,100.0,,33.520187182851636,50.0
,ABB,2014-03,8.699472759226714,11.731107205623902,25.12690355329949,31.091370558375637,17.383669885864794,0.0,False,,Debt Free,False,0.0,1.9982440737489024,11.0,144.0,6.33,Moderate,4.12,93.0,25.0,0.0,155.0,+,-,-,Reinvestor,46.0,34.9,Industrials,,,,,,,,,,,,,,,,,,,1.39,High Quality,5.896973727375436,31.999488466921793,100.0,,33.51118800729223,50.0
,ABB,2015-03,10.004368719965049,13.630406290956751,24.439701173959445,31.696905016008536,16.666666666666664,0.0,False,,Debt Free,False,0.0,1.665938864628821,28.0,187.0,8.17,Capital Intensive,8.97,108.0,29.0,0.0,215.0,+,-,-,Reinvestor,46.0,34.9,Industrials,,,,,,,,,,,,,,,,,,,1.39,High Quality,5.893353159296919,33.2249461797849,100.0,,33.51612303905062,50.0
,ABB,2016-03,9.755164498852334,13.963274674827849,21.338912133891213,29.372384937238493,15.77970297029703,0.0,False,138.33333333333334,Covered,False,0.0,1.6175742574257426,172.0,77.0,2.95,Asset Light,47.12,120.0,29.0,0.0,249.0,+,-,-,Reinvestor,46.0,34.9,Industrials,,,,,,,,,,,,,,,,,,,1.39,High Quality,5.877016461179738,33.4397181088261,100.0,44.46211398367334,33.557925661003964,41.54
,ABB,2017-03,9.541853255253187,13.709955218739237,19.971160778658977,27.54145638067772,13.407550822846078,0.0,False,227.5,Covered,False,0.0,1.40513068731849,152.0,155.0,5.34,Moderate,38.19,130.0,31.0,0.0,307.0,+,-,-,Reinvestor,46.0,34.9,Industrials,,,,,,,,,,,,,,,,,,,1.39,High Quality,5.8698103788887295,33.276272402102315,100.0,45.27238856831296,33.552119741288216,41.62
,ABB,2018-03,12.15888417222559,15.918738629472406,23.685764914353218,30.06497341996456,16.5976821192053,0.0,False,160.5,Covered,False,0.0,1.365066225165563,-62.0,215.0,6.52,Moderate,-11.81,189.0,29.0,0.0,153.0,+,-,-,Reinvestor,46.0,34.9,Industrials,,,,,,,,,,,,,,,,,,,1.39,High Quality,5.889380999658315,34.701414280824736,100.0,44.66354673088282,33.48999640032977,41.81
,ABB,2019-03,12.231584669747214,16.444686055993476,22.410358565737052,29.282868525896415,15.300918055083304,0.0,False,359.0,Covered,False,0.0,1.2509350561033663,242.0,257.0,6.99,Moderate,40.0,212.0,31.0,0.0,499.0,+,-,-,Reinvestor,46.0,34.9,Industrials,,,,,,,,,,,,,,,,,,,1.39,High Quality,5.882661442724632,35.040763852131356,100.0,46.46735426416466,33.578246380009055,42.16
,ABB,2020-03,14.488150500855118,18.49499144881505,24.39325380501851,26.74597083653108,16.718353538201296,0.07198683669271905,False,96.77777777777777,Covered,False,175.0,1.153932901043135,225.0,401.0,9.8,Capital Intensive,29.72,279.0,90.0,175.0,626.0,+,-,-,Reinvestor,46.0,34.9,Industrials,,,,,,,,,,,,,,,,,,,1.39,High Quality,5.8931084484717315,36.36365321524485,99.9783559312248,44.08449068815282,33.57331134825068,42.07
,ABB,2021-03,16.03248259860789,21.392111368909514,26.5564950038432,31.361161524500908,17.994791666666668,0.058800922367409685,False,55.72222222222222,Covered,False,153.0,1.1223958333333333,655.0,72.0,1.67,Asset Light,71.04,325.0,85.0,153.0,727.0,+,-,-,Reinvestor,46.0,34.9,Industrials,,,,,,,,,,,,,,,,,,,1.39,High Quality,5.90450561801896,38.23292066163386,99.98232050099384,43.71141098843403,33.69813862213913,42.42
,ABB,2022-03,16.26297577854671,22.023203745165887,28.333333333333332,34.185733512786,18.915719696969695,0.05390070921985816,False,61.31578947368421,Covered,False,152.0,1.1631155303030303,552.0,396.0,8.06,Capital Intensive,51.02,376.0,73.0,152.0,948.0,+,-,-,Reinvestor,46.0,34.9,Industrials,,,,,,,,,,,,,,,,,,,1.39,High Quality,5.913867000240329,38.64011141215062,99.98379383355366,43.762240805794754,33.66823813560306,42.5
,ABB,2023-03,17.74163395027108,22.546270330902974,29.767879548306148,34.413813995758865,20.82967515364355,0.03544542032622334,False,85.0,Covered,False,113.0,1.1740561896400352,745.0,148.0,2.77,Asset Light,61.77,447.0,73.0,113.0,893.0,+,-,-,Reinvestor,46.0,34.9,Industrials,,,,,,,,,,,,,,,,,,,1.39,High Quality,5.921424995365545,38.97760221956611,99.98934273055251,43.97746376482348,33.72426526085997,42.62
,ABB,2024-03,20.533424517011454,24.84185330825782,32.46823465801568,36.541512427287145,23.127286732139417,0.022438496891051634,False,141.75,Covered,False,83.0,1.1263238975544,797.0,416.0,7.11,Moderate,54.85,565.0,73.0,83.0,1213.0,+,-,-,Reinvestor,46.0,34.9,Industrials,,,,,,,,,,,,,,,,,,,1.39,High Quality,5.935651982647317,40.45874854709343,99.99325348366125,44.49316188831842,33.7393606521209,43.0
,ABB,TTM,21.183646554566433,25.502802505769868,,,,,False,164.72727272727272,Covered,False,,,,,,NA,,605.0,,,,0,0,0,Other,46.0,34.9,Industrials,7.28,NORMAL,8.19,NORMAL,10.24,NORMAL,17.16,NORMAL,16.73,NORMAL,18.82,NORMAL,17.18,NORMAL,16.74,NORMAL,18.8,NORMAL,1.39,High Quality,,40.885203389385886,,44.701960768115526,,50.0
,ADANIENSOL,2014-03,,,0.0,0.0,,0.0,False,,Debt Free,False,0.0,,0.0,0.0,,NA,,0.0,,0.0,0.0,0,0,0,Other,9.0,8.59,Energy,,,,,,,,,,,,,,,,,,,2.51,High Quality,5.764591087774543,,100.0,,33.50799475144858,50.0
,ADANIENSOL,2015-03,-5.343511450381679,77.09923664122137,-0.6463527239150507,0.5934718100890208,-0.06091193873999304,8.95752539242844,True,1.4246575342465753,Covered,True,9701.0,0.011399234249912982,-1899.0,1864.0,1422.9,Capital Intensive,-1880.2,0.0,0.0,9701.0,-35.0,-,-,+,Growth Funded by Debt,9.0,8.59,Energy,,,,,,,,,,,,,,,,,,,2.51,High Quality,5.761185738622643,74.17603612647508,97.30676739586451,43.217998614514485,32.95672267443886,48.81
,ADANIENSOL,2016-03,16.773017319963536,87.83044667274385,13.77245508982036,12.143555121257885,3.1329814404903797,3.2129491017964074,False,2.0867293625914316,Covered,False,8565.0,0.18678699131619275,728.0,816.0,37.19,Capital Intensive,37.78,3.0,0.0,8585.0,1544.0,+,-,-,Reinvestor,9.0,8.59,Energy,,,,,,,,,,,,,,,,,,,2.51,High Quality,5.8371521160249085,81.09998201948254,99.03397211871705,43.2240149880739,33.719330229101594,50.71
,ADANIENSOL,2017-03,14.464534075104313,68.94993045897078,14.116050220563285,11.860426103002853,3.2472094293966123,3.045469969460468,False,2.2179203539823007,Covered,False,8870.0,0.22449457497463118,459.0,1730.0,60.15,Capital Intensive,23.15,4.0,0.0,8975.0,2189.0,+,-,-,Reinvestor,9.0,8.59,Energy,,,,,,,,,,,,,,,,,,,2.51,High Quality,5.838962368142336,68.91797530148826,99.0843275729255,43.22520714574931,33.64124060892486,48.27
,ADANIENSOL,2018-03,28.98073022312373,71.65314401622717,18.87072808320951,13.630573248407643,6.620330147697655,1.7216443784051512,False,3.31489841986456,Covered,False,10428.0,0.22843903851723138,-994.0,3192.0,80.93,Capital Intensive,-35.17,10.0,0.0,10428.0,2198.0,+,-,+,Mixed,9.0,8.59,Energy,,,,,,,,,,,,,,,,,,,2.51,High Quality,5.864012681428009,70.66213130558353,99.4823582887561,43.23517559561874,33.21944054157619,48.62
,ADANIENSOL,2019-03,7.652292950034223,38.02874743326489,6.950142981474575,6.728176011355572,1.716935929725413,2.50366778565212,False,2.2386772106398274,Covered,False,19801.0,0.2243688187235088,-459.0,3050.0,41.75,Capital Intensive,-16.52,5.0,0.0,20137.0,2591.0,+,-,+,Mixed,9.0,8.59,Energy,,,,,,,,,,,,,,,,,,,2.51,High Quality,5.801208344315507,48.9671405317961,99.24722962929677,43.22539576728284,33.374748893972296,44.25
